country,continent,year,pop,lifeExp,childMortPer1000,fertRate,gdpPercap
Haiti,Americas,2081,16399999.999999998,73.8,17.4,1.79,8470
Haiti,Americas,2082,16399999.999999998,73.9,17.1,1.79,8680
Haiti,Americas,2083,16399999.999999998,74,16.9,1.79,8890
Haiti,Americas,2084,16399999.999999998,74.2,16.6,1.79,9110
Haiti,Americas,2085,16399999.999999998,74.3,16.3,1.79,9340
Haiti,Americas,2086,16399999.999999998,74.5,16.1,1.79,9570
Haiti,Americas,2087,16399999.999999998,74.6,15.8,1.79,9800
Haiti,Americas,2088,16399999.999999998,74.8,15.6,1.79,10000
Haiti,Americas,2089,16399999.999999998,74.9,15.3,1.79,10300
Haiti,Americas,2090,16399999.999999998,75.1,15.1,1.79,10500
Haiti,Americas,2091,16399999.999999998,75.2,14.9,1.78,10800
Haiti,Americas,2092,16300000,75.4,14.7,1.78,11100
Haiti,Americas,2093,16300000,75.5,14.4,1.78,11300
Haiti,Americas,2094,16300000,75.7,14.2,1.78,11600
Haiti,Americas,2095,16300000,75.8,14,1.78,11900
Haiti,Americas,2096,16200000,76,13.8,1.78,12200
Haiti,Americas,2097,16200000,76.1,13.6,1.78,12500
Haiti,Americas,2098,16200000,76.3,13.4,1.78,12800
Haiti,Americas,2099,16100000.000000002,76.4,13.2,1.78,13100
Haiti,Americas,2100,16100000.000000002,76.5,13.2,1.78,13400
Hungary,Europe,1800,3250000,36,368,5.18,1570
Hungary,Europe,1801,3290000,36,368,5.18,1570
Hungary,Europe,1802,3330000,36,368,5.18,1570
Hungary,Europe,1803,3370000,36,368,5.18,1570
Hungary,Europe,1804,3410000,36,368,5.18,1570
Hungary,Europe,1805,3450000,36,368,5.18,1570
Hungary,Europe,1806,3500000,36,368,5.18,1570
Hungary,Europe,1807,3540000,36,368,5.18,1570
Hungary,Europe,1808,3580000,36,368,5.18,1570
Hungary,Europe,1809,3630000,36,368,5.18,1570
Hungary,Europe,1810,3670000,36,368,5.18,1570
Hungary,Europe,1811,3720000,36,368,5.18,1570
Hungary,Europe,1812,3760000,36,368,5.18,1570
Hungary,Europe,1813,3810000,36,368,5.18,1570
Hungary,Europe,1814,3850000,36,368,5.18,1570
Hungary,Europe,1815,3900000,36,368,5.18,1570
Hungary,Europe,1816,3950000,36,368,5.18,1570
Hungary,Europe,1817,4000000,36,368,5.18,1570
Hungary,Europe,1818,4050000,36,368,5.18,1570
Hungary,Europe,1819,4090000,36,368,5.18,1570
Hungary,Europe,1820,4130000,36,368,5.18,1570
Hungary,Europe,1821,4170000,36,368,5.18,1580
Hungary,Europe,1822,4210000,36,368,5.18,1600
Hungary,Europe,1823,4240000,36,368,5.18,1610
Hungary,Europe,1824,4270000,36,368,5.18,1630
Hungary,Europe,1825,4300000,36,368,5.18,1640
Hungary,Europe,1826,4330000,36,368,5.18,1660
Hungary,Europe,1827,4360000,36,368,5.18,1670
Hungary,Europe,1828,4400000,36,368,5.18,1690
Hungary,Europe,1829,4430000,36,368,5.18,1700
Hungary,Europe,1830,4460000,36,368,5.18,1720
Hungary,Europe,1831,4490000,36,368,5.18,1740
Hungary,Europe,1832,4530000,36,368,5.18,1750
Hungary,Europe,1833,4560000,36,368,5.18,1770
Hungary,Europe,1834,4590000,36,368,5.18,1780
Hungary,Europe,1835,4630000,36,368,5.18,1800
Hungary,Europe,1836,4660000,36,368,5.18,1820
Hungary,Europe,1837,4690000,36,368,5.18,1830
Hungary,Europe,1838,4730000,36,368,5.18,1850
Hungary,Europe,1839,4760000,36,368,5.18,1870
Hungary,Europe,1840,4800000,36,368,5.18,1890
Hungary,Europe,1841,4830000,36,368,5.18,1900
Hungary,Europe,1842,4870000,36,368,5.18,1920
Hungary,Europe,1843,4900000,36,368,5.18,1940
Hungary,Europe,1844,4940000,36,369,5.18,1960
Hungary,Europe,1845,4980000,36,369,5.18,1970
Hungary,Europe,1846,5010000,36,370,5.18,1990
Hungary,Europe,1847,5050000,36,370,5.18,2010
Hungary,Europe,1848,5090000,36,371,5.18,2030
Hungary,Europe,1849,5120000,36,371,5.18,2050
Hungary,Europe,1850,5160000,36,371,5.18,2070
Hungary,Europe,1851,5200000,36,372,5.15,2090
Hungary,Europe,1852,5230000,36,372,5.12,2110
Hungary,Europe,1853,5270000,36,427,5.09,2120
Hungary,Europe,1854,5300000,36,429,5.06,2140
Hungary,Europe,1855,5340000,36,435,5.03,2160
Hungary,Europe,1856,5380000,36,398,5,2180
Hungary,Europe,1857,5410000,36,414,4.97,2200
Hungary,Europe,1858,5450000,36,400,4.94,2220
Hungary,Europe,1859,5490000,36,405,4.91,2240
Hungary,Europe,1860,5520000,36,407,4.88,2270
Hungary,Europe,1861,5560000,36,409,4.85,2290
Hungary,Europe,1862,5600000,36,411,5.11,2310
Hungary,Europe,1863,5640000,36,413,5.41,2330
Hungary,Europe,1864,5680000,36,416,5.03,2350
Hungary,Europe,1865,5710000,36,364,5.11,2370
Hungary,Europe,1866,5750000,36,366,5.02,2390
Hungary,Europe,1867,5790000,36,368,4.64,2420
Hungary,Europe,1868,5830000,36,370,5.09,2440
Hungary,Europe,1869,5870000,36,372,5.12,2460
Hungary,Europe,1870,5910000,36,374,5.14,2480
Hungary,Europe,1871,5940000,36,376,5.23,2520
Hungary,Europe,1872,5980000,36,379,4.96,2560
Hungary,Europe,1873,6010000,36,381,5.18,2600
Hungary,Europe,1874,6040000,36,383,5.23,2640
Hungary,Europe,1875,6080000,36,385,5.55,2680
Hungary,Europe,1876,6110000,36,387,5.61,2720
Hungary,Europe,1877,6150000,36,389,5.29,2760
Hungary,Europe,1878,6180000,36,391,5.23,2800
Hungary,Europe,1879,6210000,36,394,5.58,2840
Hungary,Europe,1880,6250000,36,396,5.23,2880
Hungary,Europe,1881,6280000,36,398,5.28,2930
Hungary,Europe,1882,6320000,36,400,5.4,2970
Hungary,Europe,1883,6350000,36,402,5.5,3020
Hungary,Europe,1884,6390000,36,405,5.59,3060
Hungary,Europe,1885,6430000,36,407,5.48,3110
Hungary,Europe,1886,6460000,36,409,5.57,3160
Hungary,Europe,1887,6500000,36,411,5.41,3200
Hungary,Europe,1888,6530000,36,414,5.36,3250
Hungary,Europe,1889,6570000,36,416,5.35,3300
Hungary,Europe,1890,6610000,36,418,4.93,3350
Hungary,Europe,1891,6660000,36.1,421,5.2,3390
Hungary,Europe,1892,6700000,36.2,447,4.96,3440
Hungary,Europe,1893,6750000,36.4,390,5.25,3490
Hungary,Europe,1894,6800000,36.5,401,5.08,3530
Hungary,Europe,1895,6850000,36.6,393,5.11,3580
Hungary,Europe,1896,6900000,36.7,367,4.97,3630
Hungary,Europe,1897,6950000,36.9,362,4.95,3680
Hungary,Europe,1898,7000000,37,367,4.62,3720
Hungary,Europe,1899,7060000,37.1,340,4.79,3770
Hungary,Europe,1900,7110000,37.3,362,5.28,3820
Hungary,Europe,1901,7160000,37.5,337,5.22,3890
Hungary,Europe,1902,7210000,37.8,356,5.16,3960
Hungary,Europe,1903,7260000,38,332,5.1,4030
Hungary,Europe,1904,7310000,38.2,320,5.04,4100
Hungary,Europe,1905,7360000,38.5,377,4.98,4170
Hungary,Europe,1906,7410000,38.7,337,4.91,4240
Hungary,Europe,1907,7460000,39,345,4.85,4320
Hungary,Europe,1908,7510000,39.2,327,4.79,4390
Hungary,Europe,1909,7560000,39.4,348,4.73,4470
Hungary,Europe,1910,7600000,39.7,317,4.67,4550
Hungary,Europe,1911,7640000,39.9,338,4.59,4620
Hungary,Europe,1912,7680000,40.1,464,4.5,4700
Hungary,Europe,1913,7710000,40.4,327,4.42,4770
Hungary,Europe,1914,7740000,40.6,320,4.34,4630
Hungary,Europe,1915,7770000,40.8,429,4.26,4500
Hungary,Europe,1916,7800000,41,356,4.17,4370
Hungary,Europe,1917,7830000,41.3,351,4.09,4240
Hungary,Europe,1918,7860000,30,353,4.01,4120
Hungary,Europe,1919,7900000,41.7,267,3.93,4000
Hungary,Europe,1920,7940000,42,319,3.84,3890
Hungary,Europe,1921,8000000,42.8,314,3.81,4000
Hungary,Europe,1922,8060000.000000001,43.6,322,3.6,4110
Hungary,Europe,1923,8119999.999999999,44.4,299,3.39,4230
Hungary,Europe,1924,8189999.999999999,45.2,314,3.18,4350
Hungary,Europe,1925,8260000,46,273,3.36,5180
Hungary,Europe,1926,8330000,46.8,272,3.24,4920
Hungary,Europe,1927,8400000,47.6,301,3.05,5090
Hungary,Europe,1928,8470000,48.5,288,3.08,5490
Hungary,Europe,1929,8540000,49.3,291,2.92,5630
Hungary,Europe,1930,8610000,50.1,248,2.84,5470
Hungary,Europe,1931,8680000,50.8,259,2.84,5160
Hungary,Europe,1932,8740000,51.4,290,2.78,4980
Hungary,Europe,1933,8800000,52.1,206,2.72,5400
Hungary,Europe,1934,8870000,52.8,224,2.57,5390
Hungary,Europe,1935,8930000,53.5,227,2.55,5620
Hungary,Europe,1936,8990000,54.1,201,2.48,5950
Hungary,Europe,1937,9060000,54.8,188,2.42,5780
Hungary,Europe,1938,9120000,55.5,181,2.46,6040
Hungary,Europe,1939,9180000,56.1,162,2.5,6450
Hungary,Europe,1940,9220000,56.8,173,2.48,5970
Hungary,Europe,1941,9250000,56.4,148,2.51,5960
Hungary,Europe,1942,9260000,50.8,171,2.54,6220
Hungary,Europe,1943,9270000,40.9,142,2.57,5530
Hungary,Europe,1944,9270000,25.9,173,2.6,4920
Hungary,Europe,1945,9280000,46.9,210,2.63,4370
Hungary,Europe,1946,9280000,54.8,135,2.66,3890
Hungary,Europe,1947,9290000,58.8,113,2.69,4000
Hungary,Europe,1948,9290000,60.5,99,2.72,4960
Hungary,Europe,1949,9310000,61.1,93,2.75,5300
Hungary,Europe,1950,9340000,61.9,80.5,2.78,5570
Hungary,Europe,1951,9420000,62.5,78.3,2.76,6050
Hungary,Europe,1952,9500000,64,73.8,2.72,6190
Hungary,Europe,1953,9590000,64.2,69.7,2.67,6240
Hungary,Europe,1954,9700000,65.5,65.7,2.61,6370
Hungary,Europe,1955,9820000,66.6,65.7,2.53,6860
Hungary,Europe,1956,9850000,65.7,65.6,2.44,6480
Hungary,Europe,1957,9840000,66.3,64.4,2.34,7060
Hungary,Europe,1958,9880000,67.3,61.2,2.23,7490
Hungary,Europe,1959,9940000,67.3,57,2.12,7750
Hungary,Europe,1960,9980000,68.1,53.5,2.02,8100
Hungary,Europe,1961,10000000,68.8,51.3,1.94,8460
Hungary,Europe,1962,10100000,68.2,49.6,1.88,8780
Hungary,Europe,1963,10100000,68.9,47.8,1.84,9220
Hungary,Europe,1964,10100000,69.5,45.9,1.83,9700
Hungary,Europe,1965,10100000,69.4,44.4,1.85,9730
Hungary,Europe,1966,10200000,69.9,43.1,1.88,10200
Hungary,Europe,1967,10200000,69.6,42,1.92,10800
Hungary,Europe,1968,10200000,69.4,40.9,1.95,10900
Hungary,Europe,1969,10300000,69.3,39.8,1.98,11100
Hungary,Europe,1970,10300000,69.2,38.8,2.01,11000
Hungary,Europe,1971,10300000,69.1,38.3,2.03,11600
Hungary,Europe,1972,10400000,69.7,38.1,2.06,12000
Hungary,Europe,1973,10400000,69.8,38.2,2.1,12700
Hungary,Europe,1974,10500000,69.5,37.8,2.15,13100
Hungary,Europe,1975,10500000,69.4,35.9,2.18,13600
Hungary,Europe,1976,10600000,69.6,32.5,2.21,13800
Hungary,Europe,1977,10600000,69.9,29.1,2.2,14700
Hungary,Europe,1978,10700000,69.5,26.7,2.17,15100
Hungary,Europe,1979,10700000,69.5,25.2,2.12,15300
Hungary,Europe,1980,10700000,69.1,23.9,2.04,15300
Hungary,Europe,1981,10700000,69.1,22.6,1.96,15700
Hungary,Europe,1982,10700000,69.3,21.8,1.89,16200
Hungary,Europe,1983,10600000,68.9,21.8,1.84,16300
Hungary,Europe,1984,10600000,68.9,22.1,1.8,16800
Hungary,Europe,1985,10500000,68.9,21.8,1.79,16700
Hungary,Europe,1986,10500000,69.2,20.8,1.79,17100
Hungary,Europe,1987,10500000,69.6,19.5,1.81,17700
Hungary,Europe,1988,10400000,70,18.5,1.81,18000
Hungary,Europe,1989,10400000,69.4,17.9,1.82,18100
Hungary,Europe,1990,10400000,69.5,17.3,1.81,17400
Hungary,Europe,1991,10400000,69.5,16.6,1.78,15500
Hungary,Europe,1992,10400000,69.1,15.7,1.74,15100
Hungary,Europe,1993,10400000,69.2,14.5,1.69,15200
Hungary,Europe,1994,10300000,69.6,13.4,1.63,15800
Hungary,Europe,1995,10300000,70,12.5,1.56,16100.000000000002
Hungary,Europe,1996,10300000,70.8,11.9,1.49,16300
Hungary,Europe,1997,10300000,71,11.5,1.43,16900
Hungary,Europe,1998,10300000,71,11.1,1.37,17700
Hungary,Europe,1999,10200000,71.1,10.7,1.33,18400
Hungary,Europe,2000,10200000,71.9,10.2,1.31,19300
Hungary,Europe,2001,10200000,72.5,9.54,1.29,20200
Hungary,Europe,2002,10100000,72.6,8.94,1.29,21300
Hungary,Europe,2003,10100000,72.7,8.4,1.29,22200
Hungary,Europe,2004,10100000,73.1,7.95,1.3,23400
Hungary,Europe,2005,10100000,73.1,7.55,1.3,24500
Hungary,Europe,2006,10100000,73.5,7.19,1.31,25500
Hungary,Europe,2007,10000000,73.6,6.85,1.32,25600
Hungary,Europe,2008,10000000,74.2,6.52,1.32,25900
Hungary,Europe,2009,10000000,74.4,6.22,1.33,24200
Hungary,Europe,2010,9990000,74.8,6,1.33,24500
Hungary,Europe,2011,9950000,75.1,5.86,1.33,25000
Hungary,Europe,2012,9920000,75.4,5.74,1.33,24800
Hungary,Europe,2013,9890000,75.9,5.6,1.34,25300
Hungary,Europe,2014,9870000,76,5.4,1.35,26500
Hungary,Europe,2015,9840000,75.9,5.14,1.36,27500
Hungary,Europe,2016,9820000,76.3,4.83,1.37,28200
Hungary,Europe,2017,9790000,76.3,4.54,1.39,29500
Hungary,Europe,2018,9780000,76.3,4.27,1.4,31100
Hungary,Europe,2019,9770000,76.6,4.12,1.41,32600
Hungary,Europe,2020,9750000,75.9,3.99,1.43,31200
Hungary,Europe,2021,9710000,74.7,3.88,1.44,33600
Hungary,Europe,2022,9970000,75.1,3.77,1.45,35300
Hungary,Europe,2023,10200000,77.3,3.68,1.46,35200
Hungary,Europe,2024,9990000,77.4,3.59,1.47,36300
Hungary,Europe,2025,9870000,77.6,3.5,1.47,37600
Hungary,Europe,2026,9790000,77.7,3.41,1.48,38900
Hungary,Europe,2027,9740000,77.9,3.33,1.49,40100
Hungary,Europe,2028,9710000,78,3.24,1.5,41200
Hungary,Europe,2029,9680000,78.2,3.17,1.51,42200
Hungary,Europe,2030,9640000,78.4,3.09,1.52,41800
Hungary,Europe,2031,9610000,78.5,3.01,1.52,42400
Hungary,Europe,2032,9570000,78.7,2.94,1.53,43100
Hungary,Europe,2033,9540000,78.8,2.87,1.54,43700
Hungary,Europe,2034,9500000,79,2.8,1.54,44300
Hungary,Europe,2035,9460000,79.2,2.74,1.55,44900
Hungary,Europe,2036,9420000,79.3,2.68,1.56,45500
Hungary,Europe,2037,9380000,79.5,2.62,1.56,46200
Hungary,Europe,2038,9330000,79.7,2.56,1.57,46800
Hungary,Europe,2039,9290000,79.8,2.5,1.58,47400
Hungary,Europe,2040,9250000,80,2.44,1.58,48000
Hungary,Europe,2041,9200000,80.1,2.39,1.59,48600
Hungary,Europe,2042,9160000,80.3,2.34,1.59,49200
Hungary,Europe,2043,9110000,80.5,2.29,1.6,49800
Hungary,Europe,2044,9070000,80.6,2.24,1.6,50400
Hungary,Europe,2045,9030000,80.8,2.19,1.61,51000
Hungary,Europe,2046,8980000,81,2.15,1.61,51700
Hungary,Europe,2047,8940000,81.1,2.1,1.62,52300
Hungary,Europe,2048,8900000,81.3,2.06,1.62,52800
Hungary,Europe,2049,8860000,81.4,2.02,1.63,53400
Hungary,Europe,2050,8820000,81.6,1.97,1.63,54000
Hungary,Europe,2051,8780000,81.8,1.93,1.64,54600
Hungary,Europe,2052,8740000,81.9,1.89,1.64,55200
Hungary,Europe,2053,8700000,82.1,1.86,1.64,55800
Hungary,Europe,2054,8660000,82.2,1.82,1.65,56400
Hungary,Europe,2055,8620000,82.4,1.78,1.65,56900
Hungary,Europe,2056,8580000,82.5,1.75,1.65,57500
Hungary,Europe,2057,8540000,82.7,1.71,1.66,58100
Hungary,Europe,2058,8500000,82.8,1.68,1.66,58600
Hungary,Europe,2059,8460000,83,1.66,1.66,59200
Hungary,Europe,2060,8420000,83.1,1.63,1.67,59800
Hungary,Europe,2061,8369999.999999999,83.3,1.6,1.67,60300
Hungary,Europe,2062,8330000,83.4,1.58,1.67,60800
Hungary,Europe,2063,8289999.999999999,83.5,1.55,1.68,61400
Hungary,Europe,2064,8240000,83.7,1.53,1.68,61900
Hungary,Europe,2065,8189999.999999999,83.8,1.5,1.68,62400
Hungary,Europe,2066,8150000,84,1.48,1.68,63000
Hungary,Europe,2067,8100000,84.1,1.46,1.69,63500
Hungary,Europe,2068,8050000.000000001,84.2,1.44,1.69,64000
Hungary,Europe,2069,8010000,84.3,1.41,1.69,64500
Hungary,Europe,2070,7960000,84.5,1.39,1.69,65000
Hungary,Europe,2071,7920000,84.6,1.37,1.7,65500
Hungary,Europe,2072,7870000,84.8,1.35,1.7,66000
Hungary,Europe,2073,7830000,84.9,1.33,1.7,66500
Hungary,Europe,2074,7780000,85,1.31,1.7,67000
Hungary,Europe,2075,7740000,85.1,1.29,1.7,67500
Hungary,Europe,2076,7700000,85.3,1.27,1.71,67900
Hungary,Europe,2077,7660000,85.4,1.25,1.71,68400
Hungary,Europe,2078,7620000,85.5,1.23,1.71,68800
Hungary,Europe,2079,7580000,85.6,1.21,1.71,69300
Hungary,Europe,2080,7540000,85.8,1.19,1.71,69700
Hungary,Europe,2081,7500000,85.9,1.17,1.71,70200
Hungary,Europe,2082,7470000,86,1.15,1.72,70600
Hungary,Europe,2083,7430000,86.1,1.14,1.72,71000
Hungary,Europe,2084,7400000,86.3,1.12,1.72,71500
Hungary,Europe,2085,7360000,86.4,1.11,1.72,71900
Hungary,Europe,2086,7330000,86.5,1.09,1.72,72300
Hungary,Europe,2087,7300000,86.6,1.08,1.72,72700
Hungary,Europe,2088,7260000,86.8,1.06,1.73,73100
Hungary,Europe,2089,7230000,86.9,1.05,1.73,73500
Hungary,Europe,2090,7200000,87,1.04,1.73,73900
Hungary,Europe,2091,7170000,87.1,1.02,1.73,74300
Hungary,Europe,2092,7140000,87.3,1.01,1.73,74600
Hungary,Europe,2093,7110000,87.4,1,1.73,75000
Hungary,Europe,2094,7090000,87.5,0.98,1.73,75400
Hungary,Europe,2095,7060000,87.6,0.97,1.73,75700
Hungary,Europe,2096,7030000,87.7,0.96,1.74,76100
Hungary,Europe,2097,7010000,87.9,0.95,1.74,76400
Hungary,Europe,2098,6980000,88,0.94,1.74,76800
Hungary,Europe,2099,6950000,88.1,0.92,1.74,77100
Hungary,Europe,2100,6930000,88.2,0.92,1.74,77500
Indonesia,Asia,1800,16100000.000000002,30,444,6.07,1280
Indonesia,Asia,1801,16200000,30,444,6.07,1280
Indonesia,Asia,1802,16200000,30,444,6.07,1270
Indonesia,Asia,1803,16200000,30,444,6.07,1270
Indonesia,Asia,1804,16300000,30,444,6.07,1260
Indonesia,Asia,1805,16300000,30,444,6.07,1260
Indonesia,Asia,1806,16399999.999999998,30,444,6.07,1250
Indonesia,Asia,1807,16399999.999999998,30,444,6.07,1250
Indonesia,Asia,1808,16399999.999999998,30,444,6.07,1240
Indonesia,Asia,1809,16500000,30,444,6.07,1240
Indonesia,Asia,1810,16500000,30,444,6.07,1230
Indonesia,Asia,1811,16600000.000000002,30,444,6.07,1230
Indonesia,Asia,1812,16600000.000000002,30,444,6.07,1220
Indonesia,Asia,1813,16700000,30,444,6.07,1220
Indonesia,Asia,1814,16800000,30,444,6.07,1210
Indonesia,Asia,1815,16800000,30,444,6.07,1130
Indonesia,Asia,1816,16900000,30,444,6.07,1230
Indonesia,Asia,1817,17000000,30,444,6.07,1210
Indonesia,Asia,1818,17100000,30,444,6.07,1190
Indonesia,Asia,1819,17100000,30,444,6.07,1190
Indonesia,Asia,1820,17200000,30,444,6.07,1180
Indonesia,Asia,1821,17300000,30,444,6.07,1190
Indonesia,Asia,1822,17400000,30,444,6.07,1190
Indonesia,Asia,1823,17500000,30,444,6.07,1190
Indonesia,Asia,1824,17700000,30,444,6.07,1130
Indonesia,Asia,1825,17800000,30,444,6.07,1170
Indonesia,Asia,1826,17900000,30,444,6.07,1240
Indonesia,Asia,1827,18000000,30,444,6.07,1250
Indonesia,Asia,1828,18200000,30,444,6.07,1220
Indonesia,Asia,1829,18300000,30,444,6.07,1190
Indonesia,Asia,1830,18500000,30,444,6.07,1170
Indonesia,Asia,1831,18600000,30,444,6.07,1160
Indonesia,Asia,1832,18800000,30,444,6.07,1160
Indonesia,Asia,1833,18900000,30,444,6.07,1200
Indonesia,Asia,1834,19100000,30,444,6.07,1240
Indonesia,Asia,1835,19200000,30,444,6.07,1200
Indonesia,Asia,1836,19400000,30,444,6.07,1170
Indonesia,Asia,1837,19600000,30,444,6.07,1230
Indonesia,Asia,1838,19700000,30,444,6.07,1230
Indonesia,Asia,1839,19900000,30,444,6.07,1200
Indonesia,Asia,1840,20100000,30,444,6.07,1260
Indonesia,Asia,1841,20200000,30,444,6.07,1250
Indonesia,Asia,1842,20400000,30,444,6.07,1250
Indonesia,Asia,1843,20600000,30,444,6.07,1230
Indonesia,Asia,1844,20800000,30,444,6.07,1190
Indonesia,Asia,1845,21000000,30,444,6.07,1120
Indonesia,Asia,1846,21100000,30,444,6.07,1080
Indonesia,Asia,1847,21300000,30,444,6.07,1070
Indonesia,Asia,1848,21600000,30,444,6.07,1110
Indonesia,Asia,1849,21800000,30,444,6.07,1060
Indonesia,Asia,1850,22000000,30,444,6.07,1030
Indonesia,Asia,1851,22200000,30.1,444,6.07,1060
Indonesia,Asia,1852,22400000,30.1,444,6.07,1020
Indonesia,Asia,1853,22600000,30.2,444,6.07,1060
Indonesia,Asia,1854,22800000,30.2,444,6.07,1010
Indonesia,Asia,1855,23000000,30.3,444,6.07,1060
Indonesia,Asia,1856,23300000,30.3,444,6.07,1140
Indonesia,Asia,1857,23500000,30.4,444,6.07,1090
Indonesia,Asia,1858,23700000,30.4,444,6.07,1160
Indonesia,Asia,1859,24000000,30.5,444,6.07,1160
Indonesia,Asia,1860,24200000,30.6,444,6.07,1170
Indonesia,Asia,1861,24500000,30.6,444,6.07,1180
Indonesia,Asia,1862,24800000,30.7,444,6.07,1100
Indonesia,Asia,1863,25000000,30.7,444,6.07,1100
Indonesia,Asia,1864,25300000,30.8,444,6.07,1090
Indonesia,Asia,1865,25600000,30.8,444,6.07,1120
Indonesia,Asia,1866,25900000,30.9,444,6.07,1140
Indonesia,Asia,1867,26200000,30.9,444,6.07,1180
Indonesia,Asia,1868,26500000,31,444,6.07,1140
Indonesia,Asia,1869,26800000,31,444,6.07,1120
Indonesia,Asia,1870,27100000,31.1,444,6.07,1160
Indonesia,Asia,1871,27400000,31.1,444,6.07,1160
Indonesia,Asia,1872,27700000,31.2,444,6.07,1180
Indonesia,Asia,1873,28000000,31.3,444,6.07,1160
Indonesia,Asia,1874,28300000,31.3,444,6.07,1140
Indonesia,Asia,1875,28600000,31.4,444,6.07,1190
Indonesia,Asia,1876,29000000,31.4,444,6.07,1180
Indonesia,Asia,1877,29300000,31.5,444,6.07,1200
Indonesia,Asia,1878,29500000,31.5,444,6.07,1230
Indonesia,Asia,1879,29800000,31.6,444,6.07,1230
Indonesia,Asia,1880,30100000,31.6,444,6.07,1490
Indonesia,Asia,1881,30400000,31.7,444,6.07,1560
Indonesia,Asia,1882,30800000,31.8,444,6.07,1500
Indonesia,Asia,1883,31100000,31.8,444,6.07,1470
Indonesia,Asia,1884,31500000,31.9,444,6.07,1580
Indonesia,Asia,1885,31900000,31.9,444,6.07,1580
Indonesia,Asia,1886,32200000.000000004,32,444,6.07,1550
Indonesia,Asia,1887,32600000,32,444,6.07,1550
Indonesia,Asia,1888,33000000,32.1,444,6.07,1540
Indonesia,Asia,1889,33400000,32.1,444,6.07,1530
Indonesia,Asia,1890,33800000,32.2,444,6.07,1470
Indonesia,Asia,1891,34100000,32.3,444,6.07,1500
Indonesia,Asia,1892,34500000,32.3,444,6.07,1540
Indonesia,Asia,1893,34900000,32.4,444,6.07,1570
Indonesia,Asia,1894,35400000,32.4,444,6.07,1580
Indonesia,Asia,1895,35800000,32.5,444,6.07,1560
Indonesia,Asia,1896,36300000,32.5,444,6.07,1560
Indonesia,Asia,1897,36700000,32.6,444,6.06,1560
Indonesia,Asia,1898,37200000,32.6,443,6.06,1550
Indonesia,Asia,1899,37700000,32.7,443,6.05,1610
Indonesia,Asia,1900,38200000,32.8,443,6.05,1640
Indonesia,Asia,1901,38700000,32.8,442,6.04,1600
Indonesia,Asia,1902,39200000,32.9,442,6.04,1550
Indonesia,Asia,1903,39600000,32.9,441,6.03,1620
Indonesia,Asia,1904,40100000,33,441,5.99,1620
Indonesia,Asia,1905,40600000,33,440,5.95,1630
Indonesia,Asia,1906,41000000,33.1,440,6.06,1650
Indonesia,Asia,1907,41500000,33.1,439,6.26,1680
Indonesia,Asia,1908,41900000,33.2,438,6.23,1650
Indonesia,Asia,1909,42400000,33.2,437,6.2,1720
Indonesia,Asia,1910,42800000,33.3,436,6.17,1800
Indonesia,Asia,1911,43300000,33.4,435,6.14,1870
Indonesia,Asia,1912,43700000,33.4,434,6.11,1880
Indonesia,Asia,1913,44200000,33.5,433,6.08,1940
Indonesia,Asia,1914,44600000,33.5,432,5.84,1920
Indonesia,Asia,1915,45100000,33.6,431,5.72,1920
Indonesia,Asia,1916,45500000,33.6,430,5.59,1920
Indonesia,Asia,1917,45800000,33.7,429,5.46,1900
Indonesia,Asia,1918,46200000,15.8,428,5.34,1940
Indonesia,Asia,1919,46700000,33.8,427,5.21,2090
Indonesia,Asia,1920,47300000,33.9,426,5.48,2010
Indonesia,Asia,1921,47900000,33.9,425,5.48,1990
Indonesia,Asia,1922,48500000,34,423,5.47,2020
Indonesia,Asia,1923,49000000,34,422,5.47,2040
Indonesia,Asia,1924,49600000,34.1,421,5.46,2120
Indonesia,Asia,1925,50200000,34.1,420,5.46,2140
Indonesia,Asia,1926,50800000,34.2,419,5.45,2230
Indonesia,Asia,1927,51500000,34.2,418,5.45,2350
Indonesia,Asia,1928,52100000,34.9,411,5.44,2400
Indonesia,Asia,1929,52700000,35.5,404,5.44,2430
Indonesia,Asia,1930,53400000,36.1,397,5.44,2430
Indonesia,Asia,1931,54200000,36.8,389,5.43,2240
Indonesia,Asia,1932,55000000,37.4,381,5.43,2110
Indonesia,Asia,1933,55800000,38,374,5.42,2100
Indonesia,Asia,1934,56600000,38.7,367,5.42,2090
Indonesia,Asia,1935,57400000,39.3,359,5.41,2110
Indonesia,Asia,1936,58300000,39.9,352,5.41,2200
Indonesia,Asia,1937,59100000,40.6,345,5.4,2420
Indonesia,Asia,1938,60000000,41.1,361,5.4,2360
Indonesia,Asia,1939,60900000,41.6,376,5.4,2340
Indonesia,Asia,1940,61800000,42.1,392,5.39,2520
Indonesia,Asia,1941,62800000,42.6,409,5.39,2570
Indonesia,Asia,1942,63700000,33.9,394,5.38,1880
Indonesia,Asia,1943,64400000.00000001,32.8,380,5.38,1660
Indonesia,Asia,1944,64700000,31.7,366,5.37,1320
Indonesia,Asia,1945,64900000.00000001,30.6,352,5.37,1160
Indonesia,Asia,1946,65400000.00000001,35.9,339,5.36,1190
Indonesia,Asia,1947,66200000,36.6,327,5.36,1310
Indonesia,Asia,1948,67300000,37.3,315,5.35,1680
Indonesia,Asia,1949,68400000,37.9,304,5.35,1580
Indonesia,Asia,1950,69600000,43.2,293,5.35,1740
